Delta_align,Delta_d,S_sub_F_CF,S_sub_P_CF,checkpoint,d_R_F_CF,d_R_P_CF,r_CF,r_F,r_P,stratum,unit_id
0.07112642256059498,0.1755236065427922,0.9005713752876889,0.9716977978482839,291403,0.3963497690311444,0.22082616248835218,4,4,4,S1,W29U_994622A6D5AD3781B8DCA5E7
0.16057149533539594,0.29031150968817193,0.8233361242248368,0.9839076195602328,291403,0.42127840586982057,0.13096689618164864,4,4,4,S1,W29U_35D26B470FA840A2B61FA7BD
0.20511894168869416,0.09762051368607222,0.7731538384178057,0.9782727801064999,291403,0.24886236100325224,0.15124184731718002,5,4,4,S1,W29U_D863F5D445E32C9CFE045647
0.061334435225829376,0.19295805166548413,0.9145677726732401,0.9759022078990695,291403,0.3877953830934475,0.1948373314279634,4,4,4,S1,W29U_30410D146F275D9B501A8D8B
0.23599474720658065,0.19293382093664335,0.7096726210613135,0.9456673682678941,291403,0.4574736740249241,0.26453985308828076,5,4,5,S1,W29U_AB05A2088E675A5855032D7A
0.07046807809605038,0.17623714967195261,0.9024906637177488,0.9729587418137992,291403,0.3848869932953593,0.2086498436234067,4,4,4,S1,W29U_CBC2DCAEF6675B5D9A70E2E5
0.2895784854305976,0.4148888339275616,0.6824821699496258,0.9720606553802235,291403,0.5981232448629648,0.18323441093540319,4,4,4,S1,W29U_21A4C462A4AB85B5ED8A8FB9
0.10102375512964468,0.10656398920490276,0.7898450984612879,0.8908688535909326,291403,0.24235322171188226,0.1357892325069795,5,4,4,S1,W29U_229702C2BCB73563FD30EE1D
0.07029589872428343,0.4207572515444508,0.6945679048269532,0.7648638035512366,291403,0.6308625370852196,0.21010528554076874,3,4,4,S1,W29U_3BDC39A40CA0FF75A3C3A3A6
0.04298362781558396,0.14653831031277817,0.954316047176966,0.99729967499255,291403,0.19564159961169778,0.049103289298919606,4,4,4,S1,W29U_4C6ED1EB798517953D0DC778
0.022552834472971295,0.10238251700132049,0.9678602086487758,0.990413043121747,291403,0.20669842725387838,0.10431591025255789,4,4,4,S1,W29U_75132999B0C6E0EEE43BA989
0.09706481451703441,0.11032344162032204,0.8131549546007143,0.9102197691177487,291403,0.5343553314537987,0.4240318898334766,4,4,4,S1,W29U_F6CAD417553B07D618F9E108
0.2181110409882966,0.17300590274186814,0.7362253667531705,0.9543364077414671,291403,0.4131595327131211,0.24015362997125297,5,4,4,S1,W29U_E5D1686A18607C9EE6DB4092
0.13043633179615433,0.07826102833672355,0.578265917132591,0.7087022489287453,291403,0.5890004416059068,0.5107394132691833,4,4,4,S1,W29U_93A1C9E34685B6807135F4C8
0.02065057901759282,0.09267882988743972,0.9699016918758189,0.9905522708934117,291403,0.1910569822556205,0.09837815236818079,4,4,4,S1,W29U_F2575FC5D972AB054D7C658A
0.28204165738842457,0.4036707944380694,0.6876570881252256,0.9696987455136502,291403,0.5915150404216705,0.18784424598360108,4,4,4,S1,W29U_0400BA4294543C5E4BC160A2
0.047473196051740385,0.09521577620437677,0.7953309565478179,0.8428041525995583,291403,0.22489157403154028,0.1296757978271635,5,4,4,S1,W29U_7A5126EDF2108BF759D41021
0.01656656773510834,0.07953894034154728,0.9726402822185019,0.9892068499536102,291403,0.17490015655363952,0.09536121621209225,4,4,4,S1,W29U_4542EF183B2513200195497A
0.030184272988888816,0.12364914197085042,0.9602265289485779,0.9904108019374667,291403,0.2664681329805939,0.1428189910097435,4,4,4,S1,W29U_1286685795C121BE6FFD658C
0.041310759869537805,0.1245455118977094,0.9404377146573023,0.9817484745268401,291403,0.28490881797506534,0.16036330607735594,4,4,4,S1,W29U_1EDF61048BA683FEF104C62A
0.06275212622085746,0.16816059977978554,0.9043584827970974,0.9671106090179549,291403,0.39127675491761355,0.223116155137828,4,4,4,S1,W29U_D215F181D8F005BABBB41D37
0.31695931116345333,0.2589042428972402,0.5776198795042555,0.8945791906677089,291403,0.6077685913327802,0.34886434843554,5,4,5,S1,W29U_339AD37DFA36D01C73FDFF3C
0.022839490005204688,0.12556550205011266,0.9693864526759762,0.9922259426811809,291403,0.2662210101817068,0.14065550813159414,4,4,4,S1,W29U_6E065B84AB4956262BB4BD6F
0.26877067435582314,0.24345441242599475,0.5409198922294499,0.809690566585273,291403,0.8468337093259216,0.6033792968999269,4,4,4,S1,W29U_927D329B3C584BE046A0AFEA
0.26150012883045326,0.2616127125445943,0.5330061733588197,0.794506302189273,291403,0.8631742537775985,0.6015615412330042,4,4,4,S1,W29U_B497E36FB07F5FA1D12D6681
0.35336624815545525,0.30426694116139874,0.5686742991791461,0.9220405473346014,291403,0.6229665313090273,0.3186995901476286,5,4,5,S1,W29U_C262155F67E1F514B8FA68C7
0.0951908637893194,0.21290603619515763,0.8605249809621114,0.9557158447514308,291403,0.5127597639076444,0.2998537277124868,4,4,4,S1,W29U_C9C26419E0818E40CBA4D6F3
0.23266815912223493,0.19888098872091298,0.7213662645493458,0.9540344236715808,291403,0.44356729966953223,0.24468631094861926,5,4,5,S1,W29U_C37CB46A6C677AD0D2838FA4
0.09445621218688982,0.23463683309993216,0.8676852934344609,0.9621415056213507,291403,0.5162543363395248,0.2816175032395926,4,4,4,S1,W29U_03C728A071DA819C6F3B21E4
0.3493716047780494,0.31101657551847106,0.5655745803686885,0.9149461851467379,291403,0.6371421377607467,0.3261255622422756,5,4,5,S1,W29U_C93146E96852E40F0233C116
0.0670897362516607,0.16248692388787023,0.9022177726745819,0.9693075089262426,291403,0.36647947471378883,0.2039925508259186,4,4,4,S1,W29U_3F4110C5508739D0A0562757
0.029905301782570115,0.15362263201458712,0.9624465938666356,0.9923518956492057,291403,0.29466275560180605,0.14104012358721893,4,4,4,S1,W29U_5225D08BCA1DB372E74B864E
0.10068769940003097,0.2288793091800938,0.8667143284699279,0.9674020278699589,291403,0.5131258201736277,0.28424651099353393,4,4,4,S1,W29U_3B1DE5598F0CCCE7F61AFBE1
0.044179495831938476,0.06754027257044054,0.8282194000703,0.8723988959022385,291403,0.41509314393238916,0.3475528713619486,5,4,4,S1,W29U_E8621BBB9863314435A966E1
0.09948287637085185,0.2402042932940615,0.8703556920032146,0.9698385683740665,291403,0.5212717294115549,0.28106743611749335,4,4,4,S1,W29U_0BDB0E4B75075FE966B69FDA
0.10609833607156893,0.24652720471623912,0.8524955540586647,0.9585938901302337,291403,0.5501459324486494,0.3036187277324103,4,4,4,S1,W29U_099BE3736653346E3715B34A
0.030055527366680934,0.16333588793848286,0.962589069739122,0.9926445971058029,291403,0.25899205848303175,0.0956561705445489,4,4,4,S1,W29U_32F562E65836D385C8CB4933
0.02968867457993185,0.16309204803062102,0.9634439019523675,0.9931325765322994,291403,0.3007662318960873,0.1376741838654663,4,4,4,S1,W29U_BFAD2644EFC4F67B5A47D53E
0.0333495254981544,0.14176690413186177,0.9570716609269765,0.9904211864251309,291403,0.2820188863975877,0.14025198226572594,4,4,4,S1,W29U_06C75BD11D18D5EDD00EABD8
0.19536877900985794,-0.29096558389114546,0.5321466066827903,0.7275153856926483,291403,0.8871728469612571,1.1781384308524026,3,4,2,S2,W29U_326073E5F43273FC845408A0
0.04235603648309216,0.8990026923998808,0.9557225245465382,0.9980785610296303,291403,0.957004817438069,0.05800212503818809,4,4,4,S2,W29U_76811E4D88E5C2FA3ACD9DD3
0.11954317357796695,-0.035586680396358816,0.8089954234496056,0.9285385970275726,291403,0.8628863918156379,0.8984730722119967,4,4,3,S2,W29U_7091BA5B54BA708C00866B17
0.05593397981769632,-0.16547393650001252,0.6390223974815918,0.6949563772992882,291403,0.8965087967215669,1.0619827332215794,4,4,2,S2,W29U_F7AB4F136A77970A34D1A43F
0.25796247202594913,0.9307219826616313,0.7340613735679158,0.9920238455938649,291403,1.0310345060527828,0.10031252339115153,4,4,4,S2,W29U_8E712C01124CEB485ECD2748
0.020819435768061112,1.098357504658035,0.9760115028790897,0.9968309386471508,291403,1.42777838644005,0.32942088178201495,3,1,3,S2,W29U_FA9D93D425F5C70A742F5E9C
0.14470190849544806,0.40370870810814374,0.7381684357299864,0.8828703442254344,291403,1.137497836087586,0.7337891279794423,4,3,5,S2,W29U_A95DCDBC237EC90DA99443C6
0.009157648101344007,-0.1268223084758564,0.9345241616288544,0.9436818097301984,291403,0.6056315680579343,0.7324538765337907,4,4,3,S2,W29U_75056D080DB9B6E897E24389
0.04198985093399099,0.5743764416598848,0.9567777071146678,0.9987675580486588,291403,0.6207798795484656,0.046403437888580853,4,4,4,S2,W29U_5D3E6C4B86EA4699F1BA5BC9
0.12449522612319985,1.4788659436738023,0.8737328152735693,0.9982280413967691,291403,1.5309544227183542,0.052088479044551876,4,2,4,S2,W29U_F0BEB3AB1E28EE7E91693942
0.06815061839287972,0.3934177375672253,0.9146792016630165,0.9828298200558963,291403,0.9434486241255337,0.5500308865583083,3,3,4,S2,W29U_5D7544863F07E544752F14A3
0.23793306824797034,0.8079034980534837,0.74500035917142,0.9829334274193904,291403,0.9349013733164725,0.1269978752629888,4,4,4,S2,W29U_894380770DDE02AAD0312DF3
0.016739723144991392,0.17939411701019636,0.9786652032605442,0.9954049264055356,291403,0.7077059294031238,0.5283118123929275,4,4,4,S2,W29U_B580C1E61BF9DD2D208CAADD
0.22418509153703126,0.04317595833904253,0.7026560566291733,0.9268411481662046,291403,1.151863221178484,1.1086872628394415,2,3,3,S2,W29U_2341959B2E16642BC6F095EA
0.19044618407246294,0.05018492197705693,0.7369765174407459,0.9274227015132088,291403,1.3758131966326386,1.3256282746555816,2,1,5,S2,W29U_892DA025ACDFF84933321F20
0.10697784214331996,1.6204301117289912,0.8876701231643249,0.9946479653076449,291403,1.7105493622279355,0.0901192504989444,4,1,4,S2,W29U_73065A553DFE906571964300
0.20336437859126022,0.3568457766824763,0.6440344625904586,0.8473988411817188,291403,0.8130234845635745,0.45617770788109824,4,4,4,S2,W29U_C60ABF0DB56F7FBB9895074C
0.236476535427821,0.14602221395270432,0.6800057333700276,0.9164822687978486,291403,1.5585867662233635,1.4125645522706591,5,2,1,S2,W29U_3DF0E7AAB226AAD308C16CE9
0.07277147948880325,0.4677369192547254,0.9076783724749391,0.9804498519637423,291403,1.0707910920351147,0.6030541727803893,3,2,4,S2,W29U_BFB40E437B015FF1CAF06607
0.33189239846528173,0.7149552151698908,0.6432812948093746,0.9751736932746563,291403,1.3666627028796217,0.6517074877097309,1,3,3,S2,W29U_CEE8A1F4EEDE37ED7EE387BD
0.01785542324673084,0.7169112087815253,0.9775514749471178,0.9954068981938486,291403,1.1996983220339141,0.4827871132523888,2,4,1,S2,W29U_FDC8D87187069F82ADEA16CB
0.035340648101088945,0.2434757025881924,0.9312112799687435,0.9665519280698325,291403,0.6814165931955888,0.4379408906073964,4,4,3,S2,W29U_930765BC222C77ED6DA8FCF1
0.25094012585508174,0.9598277529981699,0.7378358269663033,0.9887759528213851,291403,1.065440546394993,0.10561279339682308,4,3,4,S2,W29U_8554CD43CD3B32615F3A644F
0.2735210364835734,1.2353316615307566,0.6608330484093364,0.9343540848929098,291403,1.4828160104876462,0.2474843489568896,5,2,5,S2,W29U_3312DE18215FD10EB1066B20
0.019772284668932993,0.6717173917607947,0.9776957384103298,0.9974680230792627,291403,1.1039949292373799,0.43227753747658515,4,2,3,S2,W29U_A2599D3295EC0563B06B9904
0.022845674886348366,0.344418101040588,0.9689350401323376,0.9917807150186859,291403,1.3715029466923794,1.0270848456517914,2,4,4,S2,W29U_61CA805816309171BA652E24
0.016691413606300443,0.37515988161167846,0.9799411375238196,0.9966325511301201,291403,0.8212736120452606,0.44611373043358216,4,4,4,S2,W29U_4A949BC43B7EBA039FBCF755
0.027984777064570143,0.7082460722140068,0.9695122539662625,0.9974970310308326,291403,1.3327947639107123,0.6245486916967055,3,2,2,S2,W29U_BAEA92E0AF8EFDA4A5D1A272
0.11251469695960398,-0.18895382657704574,0.495497578231111,0.608012275190715,291403,0.9613784670967417,1.1503322936737874,3,4,3,S2,W29U_7B66010E91B04E7D027A4DB1
0.04155996579718657,0.9981886977394989,0.939794599702191,0.9813545654993776,291403,1.1345650946269021,0.1363763968874032,4,3,4,S2,W29U_C1EEFD3EC60839B7FC16C567
0.261521807038699,1.5181902779759324,0.6677792955074238,0.9293011025461227,291403,1.7550331119901639,0.23684283401423148,5,1,5,S2,W29U_845964ADB660A765D929E61B
0.08435000538356119,0.7784611777198847,0.9058072939277048,0.990157299311266,291403,0.9008270858108928,0.12236590809100806,4,4,4,S2,W29U_35C707ACB41E5A2BB2C7F4F4
0.10522967380457815,1.7152498127047082,0.8902839202795838,0.995513594084162,291403,1.8015258120838302,0.0862759993791221,4,1,4,S2,W29U_949CC7C8E67B372BAFDBC304
0.016171980113628304,0.42105657830414955,0.9815253191537087,0.997697299267337,291403,0.7492709270731261,0.3282143487689766,4,4,4,S2,W29U_66B630D7911A20329B5E4CE5
0.047408240220564446,1.641373848186502,0.9508990397125388,0.9983072799331032,291403,1.7023853711435624,0.06101152295706052,4,1,4,S2,W29U_4AB8314629FC2762CF312EFA
0.1507707359774817,0.10743814706061672,0.765890462690733,0.9166611986682147,291403,0.9587135875898142,0.8512754405291975,4,3,3,S2,W29U_350A2A50D509582EE77C5BC2
0.1485087425106172,-0.48076664360072174,0.5652581480794576,0.7137668905900748,291403,0.7871392808273844,1.2679059244281061,3,4,2,S2,W29U_900AA2BEA87870498EC902FB
0.11896971982616156,-0.0009716937640433798,0.811179502976608,0.9301492228027696,291403,0.8648482418178849,0.8658199355819283,4,4,3,S2,W29U_A28F88AE9DF49C367E44FAD1
0.04286572737776073,0.41577824692222837,0.9553779108728492,0.9982436382506099,291403,0.47326306621434716,0.05748481929211878,4,4,4,S2,W29U_5D9D815DFF68050432EF99CA
0.021832602301945614,0.49099664327615866,0.9715673801787088,0.9933999824806544,291403,1.3621277205988476,0.8711310773226889,1,1,3,S2,W29U_5CE02771C093B1300C2D102D
0.06364676594777219,0.8100946370360398,0.9246358461017582,0.9882826120495304,291403,1.2513035294627821,0.4412088924267424,4,2,4,S2,W29U_08B2456A07EE4238C5B02531
0.030794364102073146,-0.0569869008032049,0.8910202863891712,0.9218146504912443,291403,1.0715228763714435,1.1285097771746484,3,3,3,S2,W29U_DEE413EAB57AC5251CC94C3E
0.3702699541644092,0.8718222868140327,0.554616871860665,0.9248868260250742,291403,1.1783454143862424,0.3065231275722097,4,2,3,S2,W29U_D81E592C61FB76827E183645
0.054420495180075634,1.7252464650301593,0.9448283115869195,0.9992488067669951,291403,1.7627828721696586,0.037536407139499336,4,1,4,S2,W29U_1132CA32846D8F057C579B58
0.06518122444269703,1.3590038822375219,0.9233798936397047,0.9885611180824018,291403,1.574634385836401,0.2156305035988791,4,1,4,S2,W29U_FE6861630248BEA0B78E17F9
0.2805325662346011,1.1975822947058228,0.7115231507334664,0.9920557169680675,291403,1.3004621924251638,0.10287989771934113,4,3,4,S2,W29U_4B296E6D957772C67FE3C252
0.29855730223925736,1.2740236922225967,0.6817577953088039,0.9803150975480612,291403,1.4167718462586003,0.14274815403600355,2,3,2,S2,W29U_A7B8E37FC1BCCA0FFB6D7F9E
0.11141743612184363,1.3024542242119745,0.8860130646749582,0.9974305007968018,291403,1.5385036262840772,0.2360494020721026,1,3,1,S2,W29U_E40515EC2262E92D9B884A15
0.05539685201355116,0.18562424071884753,0.5879018537526812,0.6432987057662324,291403,1.2130844737622755,1.027460233043428,4,2,3,S2,W29U_41FD60E27CD7FE165904AA23
0.018103127583350642,0.8883868851599623,0.9801465778022947,0.9982497053856454,291403,1.1428699532781161,0.25448306811815385,3,3,2,S2,W29U_F38CAC611236E1EDC4F0B734
0.14996649063458345,0.10569712941776976,0.7746199664772772,0.9245864571118606,291403,1.0745583616309735,0.9688612322132037,4,3,3,S2,W29U_253B572365B24FEC3BC50C3A
0.025234006652450236,1.3667286666563914,0.9743087466707373,0.9995427533231875,291403,1.4265887374642496,0.05986007080785821,1,3,2,S2,W29U_9EC6A4D2F3C37960EF79F609
0.2437205061893648,0.1970821078647471,0.5728278631106111,0.8165483692999759,291403,1.2025024692827522,1.005420361418005,3,4,4,S2,W29U_2EE18F548561B5DF87AA953F
0.14735564954675262,-0.11202096659937077,0.5492353817956934,0.696591031342446,291403,1.083184315391337,1.1952052819907077,3,3,2,S2,W29U_03F715C9B2E6CAD085714748
0.06224183421405827,-0.11465199276299176,0.8955713676385523,0.9578132018526105,291403,0.7485223874803969,0.8631743802433887,3,4,2,S2,W29U_6E1CE2BCDE6D0C1A10B6BCF1
0.12603900341247265,0.30321637427764203,0.5840760635251206,0.7101150669375933,291403,1.0891595572380623,0.7859431829604203,4,3,3,S2,W29U_B37F78D6C87C711025971C0A
0.07126923479609143,-0.1379771140288355,0.49180013964934227,0.5630693744454337,291403,1.0011305350976156,1.1391076491264511,4,3,3,S2,W29U_BA8F0BBA7DD34894F52D8984
0.23481718622819814,0.3603911219605327,0.5305827032011365,0.7653998894293347,291403,0.8921038526366772,0.5317127306761446,3,3,4,S2,W29U_1A76051F68A035461FA58639
0.12198385432832093,1.5583716116329338,0.8707773970422592,0.9927612513705801,291403,1.6621385811893052,0.10376696955637132,4,1,4,S2,W29U_2E4321BF2DB1D8DD3E839BC4
0.07098754231317794,0.21337376035902533,0.7333732426857229,0.8043607849989008,291403,1.0405224175224632,0.8271486571634379,4,3,3,S2,W29U_F0D8813BABEB03235BE3F5F1
0.1476186659012717,-0.19168599816285437,0.5867721827969423,0.734390848698214,291403,0.9415942443118394,1.1332802424746937,4,3,3,S2,W29U_75E1B5DFD8A7A539DE8FC900
0.0898265063088326,0.9824312890039896,0.9086271275079971,0.9984536338168297,291403,1.0265807181634545,0.044149429159464994,4,3,4,S2,W29U_9F64F2ED6522A8545701DEE2
0.03127275601104795,-0.03521207503268364,0.8634413141803593,0.8947140701914073,291403,1.1139228987052272,1.1491349737379108,3,3,3,S2,W29U_1B1E7F331C8C1B7B2435E8C2
0.11214353821071876,1.3099893680874184,0.8861395245028568,0.9982830627135756,291403,1.3611776199152004,0.05118825182778203,1,1,1,S2,W29U_8FEF3BAD240070F8614650A4
-0.0019709630561746128,0.013468853545418269,0.6099176486619692,0.6079466856057946,291404,0.712994281983869,0.6995254284384508,5,5,5,S1,W29U_2B98D8963199CEBD39881CF3
-0.037851613170657106,-0.07469586239359763,0.9772150676310797,0.9393634544604226,291404,0.13787843061991586,0.2125742930135135,4,4,4,S1,W29U_11EACAC0A69B433BE5335374
-0.011676673668959303,-0.09861012324100195,0.9921407720928027,0.9804640984238434,291404,0.10345148364045413,0.20206160688145608,5,5,4,S1,W29U_CDB45AA59812E048F89D1FEF
-0.03663198247508892,-0.06461727572774845,0.9791371525545906,0.9425051700795016,291404,0.11296276747253647,0.17758004320028492,4,4,4,S1,W29U_D8CFC7B512CCF79D00E3DA72
0.014670799081642927,0.05918277839251519,0.9754367950909442,0.9901075941725871,291404,0.17579952715159963,0.11661674875908444,5,5,4,S1,W29U_0C150BD91825DDE5B26260D3
0.10392698808572087,0.1879803767990041,0.869464957263537,0.9733919453492579,291404,0.3898626428633643,0.20188226606436022,4,5,4,S1,W29U_2F5C149851D9AB038AA06566
-0.0941390839816052,-0.12586012245446854,0.6950735223911862,0.600934438409581,291404,0.5315942788455583,0.6574544013000269,4,4,4,S1,W29U_A3B6D3BDB73A7B2D4AE044E2
0.17681052070190795,0.2770370608341465,0.7648397757775642,0.9416502964794722,291404,0.5852791542114837,0.3082420933773372,4,5,4,S1,W29U_AC8C1DB17FDD8141A366E8D2
-0.036127489126853374,-0.0774617878056757,0.9710072524217676,0.9348797632949142,291404,0.19380699323438472,0.2712687810400604,5,4,4,S1,W29U_B1AA4B604A313D5010E1A61F
-0.04569965488994032,-0.07118171462218087,0.8614281280517251,0.8157284731617848,291404,0.4940284506545634,0.5652101652767443,5,5,4,S1,W29U_4BC3ADADD4685C9154124B37
0.1044674428467699,0.1828964156123887,0.8640827877505584,0.9685502305973283,291404,0.42187976352303636,0.23898334791064765,4,4,4,S1,W29U_62F02A00E48B9E836FA9D0FE
-0.15564921791168407,-0.1875047501494333,0.7795406986847702,0.6238914807730861,291404,0.47961034543240816,0.6671150955818415,4,5,5,S1,W29U_E53925AE8D426CFBA11CA56F
0.06840100265469762,0.007378011936545303,0.8999096868861373,0.9683106895408349,291404,0.22343533518558217,0.21605732324903687,4,4,4,S1,W29U_5E9585B5B6DBFD2154636B70
-0.06785445912901744,-0.10235814901446894,0.6392606504209202,0.5714061912919027,291404,0.5515337940348959,0.6538919430493648,4,5,5,S1,W29U_E9525766D7F0FD19E74D6A7E
0.18146969436228833,0.3004551447408699,0.766729241079285,0.9481989354415733,291404,0.5799220499747981,0.27946690523392825,4,5,4,S1,W29U_BA70175A76438B66A59B5FB8
0.1905181034807255,0.3035569543330328,0.7592669241401734,0.9497850276208989,291404,0.5877449121302228,0.28418795779719,4,4,4,S1,W29U_A972A9FE615861DB83C1C26E
-0.04714982672255397,-0.08030800392368864,0.8588399087966506,0.8116900820740967,291404,0.4942017998310727,0.5745098037547614,5,5,4,S1,W29U_D72E64A6FE3FD6481A8DD4F3
-0.00822787010552073,-0.01611734615167315,0.9849938437862786,0.9767659736807579,291404,0.1352047329234345,0.15132207907510764,4,4,4,S1,W29U_AAD068AB87B51FB466F1641F
0.31918202041591565,0.2627550511699229,0.4514632905723868,0.7706453109883025,291404,1.0356664936955948,0.7729114425256719,5,4,5,S1,W29U_6CFF1D75487CD3A42D913977
0.029816313673628914,0.0040392569774875264,0.742055498001675,0.7718718116753039,291404,0.635167329205941,0.6311280722284535,4,4,4,S1,W29U_E39EA8A21758C10BCC5F4B25
-0.05031960805700064,-0.1266479836736029,0.9679788480382031,0.9176592399812025,291404,0.20600042654047998,0.33264841021408287,5,5,4,S1,W29U_C886BB9C0B293A1ED9758B14
-0.01656671376210639,-0.045649401071746976,0.7134062877366412,0.6968395739745348,291404,0.6900213215823648,0.7356707226541118,5,4,4,S1,W29U_A5910054BB855156E9B32F8C
-0.03431215188887671,-0.06428546119780648,0.9764347069783414,0.9421225550894647,291404,0.14723206547724305,0.21151752667504953,4,5,4,S1,W29U_2A89DC488AD15CBE1249ED0D
0.008626910679738309,-0.007558469958820563,0.9819911253793207,0.990618036059059,291404,0.11024060510915094,0.1177990750679715,4,4,4,S1,W29U_9D11D773ABD3D5DDFD96D857
-0.026167952793245908,-0.05027411738161969,0.703075165528263,0.6769072127350171,291404,0.6889837676426386,0.7392578850242583,5,5,4,S1,W29U_B52BC9EA0A5865F529FD944F
-0.011757915278748476,-0.02131248207693809,0.8813176648371158,0.8695597495583673,291404,0.4603126778891537,0.4816251599660918,5,4,4,S1,W29U_994622A6D5AD3781B8DCA5E7
0.10551136812557216,0.1812178699083688,0.868869849068347,0.9743812171939191,291404,0.3729136681552264,0.19169579824685762,4,5,4,S1,W29U_35D26B470FA840A2B61FA7BD
0.018736641665463072,0.07526189857513993,0.9721293448598942,0.9908659865253573,291404,0.18920848733878984,0.11394658876364991,4,4,4,S1,W29U_D863F5D445E32C9CFE045647
-0.0033516099283165124,-0.055257545816060405,0.9180754457113647,0.9147238357830482,291404,0.37045316993633437,0.4257107157523948,5,5,4,S1,W29U_30410D146F275D9B501A8D8B
0.04499457399488693,0.01637489621883692,0.7926047661352735,0.8375993401301605,291404,0.528599111560293,0.5122242153414561,4,5,4,S1,W29U_AB05A2088E675A5855032D7A
0.003532830923402286,-0.02618313225108143,0.9279219553048715,0.9314547862282738,291404,0.35902735299182276,0.3852104852429042,5,4,4,S1,W29U_CBC2DCAEF6675B5D9A70E2E5
0.06537958552533718,0.03178777623309381,0.5105693574570256,0.5759489429823628,291404,0.8370186393603695,0.8052308631272757,4,4,4,S1,W29U_21A4C462A4AB85B5ED8A8FB9
0.018790892571180384,0.06853381338197301,0.9648959625678077,0.9836868551389881,291404,0.20801762743626562,0.1394838140542926,4,4,4,S1,W29U_229702C2BCB73563FD30EE1D
-0.05049100945107865,-0.08182027219890431,0.8674158035232093,0.8169247940721307,291404,0.48373847056613284,0.5655587427650371,5,5,4,S1,W29U_3BDC39A40CA0FF75A3C3A3A6
0.025388554222291804,0.06842489168083486,0.9657331754285252,0.991121729650817,291404,0.1649995858334132,0.09657469415257834,4,4,4,S1,W29U_4C6ED1EB798517953D0DC778
-0.004701467524159009,-0.05435551434314437,0.9832168221422066,0.9785153546180476,291404,0.15883150750943062,0.213187021852575,5,5,4,S1,W29U_75132999B0C6E0EEE43BA989
-0.09473099559227383,-0.14613418583704157,0.9216027955533941,0.8268717999611203,291404,0.26781594937257586,0.41395013520961743,4,5,5,S1,W29U_F6CAD417553B07D618F9E108
0.060604969744581516,0.0346080616291457,0.8253935678526559,0.8859985375972375,291404,0.5030592913022685,0.46845122967312275,5,5,4,S1,W29U_E5D1686A18607C9EE6DB4092
-0.12349419839673703,-0.09129317672117143,0.7857845829342128,0.6622903845374758,291404,0.5511852287365933,0.6424784054577647,5,5,5,S1,W29U_93A1C9E34685B6807135F4C8
-0.005324896330502482,-0.03550141831140988,0.9859761513550118,0.9806512550245093,291404,0.14640394719522312,0.181905365506633,5,4,4,S1,W29U_F2575FC5D972AB054D7C658A
0.06441994986582622,0.03167756233094632,0.5069217699744408,0.571341719840267,291404,0.8421913758291643,0.8105138134982179,4,4,4,S1,W29U_0400BA4294543C5E4BC160A2
0.01723086126039819,0.07295964548757444,0.9741783282790786,0.9914091895394768,291404,0.1799674066300748,0.10700776114250035,4,4,4,S1,W29U_7A5126EDF2108BF759D41021
-0.007701728153171716,-0.03545196100067838,0.9854939955602617,0.97779226740709,291404,0.14130527422172573,0.1767572352224041,5,4,4,S1,W29U_4542EF183B2513200195497A
0.01401866196862156,0.0023665077554526626,0.946036529318475,0.9600551912870966,291404,0.25507975002235855,0.2527132422669059,5,4,4,S1,W29U_1286685795C121BE6FFD658C
-0.040315845939681516,-0.06572974239353148,0.9788540399089944,0.9385381939693129,291404,0.12437861301203808,0.19010835540556956,4,4,4,S1,W29U_1EDF61048BA683FEF104C62A
-0.00988343007576864,-0.03269280719630224,0.911473431279554,0.9015900012037854,291404,0.3960884683699381,0.42878127556624035,5,5,4,S1,W29U_D215F181D8F005BABBB41D37
0.18980523821109108,0.26618939396575786,0.7587511938656835,0.9485564320767745,291404,0.5729623466201337,0.3067729526543758,4,4,4,S1,W29U_339AD37DFA36D01C73FDFF3C
0.010461999515239406,-0.0029813423605722367,0.9449833352269273,0.9554453347421668,291404,0.26539348478938796,0.2683748271499602,5,5,5,S1,W29U_6E065B84AB4956262BB4BD6F
-0.15055304310519624,-0.16549863486362398,0.7707438930583755,0.6201908499531793,291404,0.4997226170888009,0.6652212519524249,4,5,5,S1,W29U_927D329B3C584BE046A0AFEA
-0.14408594063125824,-0.14668764397612066,0.7548041291230967,0.6107181884918385,291404,0.5330366872868576,0.6797243312629783,4,5,5,S1,W29U_B497E36FB07F5FA1D12D6681
0.18379462200240793,0.29905380714945534,0.7663023423620717,0.9500969643644797,291404,0.5829485566643271,0.28389474951487176,4,4,4,S1,W29U_C262155F67E1F514B8FA68C7
0.013949355399434205,0.002804994341483402,0.8434353279698392,0.8573846833692734,291404,0.5133211821109224,0.510516187769439,5,5,5,S1,W29U_C9C26419E0818E40CBA4D6F3
0.05142862509873969,0.016552549106297332,0.7999246369457923,0.851353262044532,291404,0.5528173411723253,0.536264792066028,5,4,4,S1,W29U_C37CB46A6C677AD0D2838FA4
0.03750518982724638,0.04333790096193446,0.830464280121428,0.8679694699486744,291404,0.524399640082221,0.4810617391202865,5,5,5,S1,W29U_03C728A071DA819C6F3B21E4
0.15688303660036518,0.25312827029769297,0.7888929785325994,0.9457760151329646,291404,0.5419192843374996,0.2887910140398066,4,4,4,S1,W29U_C93146E96852E40F0233C116
