checkpoint,k,in_p2_window,unit_count,rank_QF_min,rank_QF_max,mean_projector_trace,projector_top4_trace_fraction,projector_top8_trace_fraction,projector_top16_trace_fraction,projector_eigen4,fixed_U4_mean,fixed_U4_q10,fixed_U4_median,fixed_U4_q90,capture_F_mean,capture_F_q10,capture_F_median,capture_F_q90,capture_P_mean,capture_P_q10,capture_P_median,capture_P_q90,propagation_residual_mean,propagation_residual_q10,propagation_residual_median,propagation_residual_q90,cosine_mean,cosine_q10,cosine_median,cosine_q90,gain_mean,gain_q10,gain_median,gain_q90,residual_fraction_mean,residual_fraction_q10,residual_fraction_median,residual_fraction_q90,delta_norm_mean,delta_norm_q10,delta_norm_median,delta_norm_q90,residual_aggregate_energy_fraction,residual_spectrum_interpretable_numerically,raw_C1,raw_C2,raw_C4,raw_C8,raw_C16,raw_C32,raw_C64,raw_row_count,row_normalized_C1,row_normalized_C2,row_normalized_C4,row_normalized_C8,row_normalized_C16,row_normalized_C32,row_normalized_C64,row_normalized_row_count,transport_residual_raw_C1,transport_residual_raw_C2,transport_residual_raw_C4,transport_residual_raw_C8,transport_residual_raw_C16,transport_residual_raw_C32,transport_residual_raw_C64,transport_residual_raw_row_count,transport_residual_normalized_C1,transport_residual_normalized_C2,transport_residual_normalized_C4,transport_residual_normalized_C8,transport_residual_normalized_C16,transport_residual_normalized_C32,transport_residual_normalized_C64,transport_residual_normalized_row_count,raw_split_overlap_r4,raw_split_overlap_r8,raw_split_overlap_r16,row_normalized_split_overlap_r4,row_normalized_split_overlap_r8,row_normalized_split_overlap_r16,transport_residual_raw_split_overlap_r4,transport_residual_raw_split_overlap_r8,transport_residual_raw_split_overlap_r16,transport_residual_normalized_split_overlap_r4,transport_residual_normalized_split_overlap_r8,transport_residual_normalized_split_overlap_r16
291403,6,True,1024,4,4,4.000000000000002,0.6533971255683676,0.8979052599517967,0.9841906544414301,0.5481080884989163,0.1573195853031254,0.06046844988717447,0.15557322156334824,0.24463297632326814,0.8437029990307499,0.6749658015160579,0.8877745413515302,0.9762246554923659,0.8459011676207644,0.5549763432414434,0.9276043303803363,0.9808007236113518,0.5402735734764874,0.1965055769583006,0.4455473482408344,0.937907706020298,0.8860963379833249,0.7727322278309398,0.9273062475543041,0.9845399005914138,1.02318146304474,0.46561756144743316,0.7152921626149199,2.020010783359816,0.15629700096925014,0.023775344507636735,0.11222545864846946,0.3250341984839427,2.986396201314456,0.7725948590010163,2.2757228311641278,6.000561252276858,0.26136511667028806,True,0.5287334430855933,0.6706957303687668,0.8378374229076354,0.9387416257733195,0.9880222263537786,0.9981057602554027,0.9997685365981968,1024,0.33777322730030346,0.5532930195027758,0.7804525267505176,0.9167602511484968,0.9809288285348081,0.9966470820985354,0.9996282696389326,1024,0.31713304276340953,0.48274573635977813,0.6998477981305241,0.8573891520964975,0.9607093013002878,0.9926267791882294,0.9992045879192237,1024,0.28192876325197397,0.466358559015181,0.6299246871333635,0.8075162637111569,0.9306832797754303,0.9838986511360832,0.998116425457906,1024,0.9657078785573733,0.9763483007175477,0.9730651579688228,0.9644020063384192,0.9850380968888054,0.9704378572197832,0.9443736298297158,0.9450324862186223,0.9172266315879095,0.9719176783250818,0.94951023997027,0.9301120040621325
291403,7,True,1024,4,4,4.0,0.6429059989302486,0.8860279479651443,0.9805794056886274,0.5464066712464114,0.1574928472632457,0.04965941205983315,0.1561996354516158,0.24657444227038303,0.827960379731689,0.6360789159212508,0.8687306491058258,0.9757478600662379,0.8230831671331266,0.4932632747935333,0.9101757403333972,0.9806299447310622,0.6371808686929283,0.20432989089788847,0.49164534530919834,1.2829291849446731,0.8759061556141854,0.7371301282313598,0.9163285018877296,0.985200804945112,1.246846397290202,0.47734185195208706,0.7363622925949869,2.918987864229023,0.1720396202683112,0.024252139933762417,0.1312693508941737,0.36392108407874874,3.1079161809838034,0.7941038052985219,2.552822974085226,6.183494243463287,0.2795599544349637,True,0.5387446126074044,0.6707075147832423,0.8378600273964083,0.9369072475975743,0.9878773744627245,0.9980183443319905,0.999762762549146,1024,0.36354033883715536,0.576903463460621,0.7791756264900722,0.9112228943847731,0.9803363471232447,0.9963492393571971,0.9996086601876594,1024,0.2677126412344938,0.44576844330806276,0.6778984520141697,0.8634877808472161,0.9593578739721673,0.9919955415945189,0.9990853123149327,1024,0.2826431945863319,0.41155181344482167,0.6064413314481015,0.791337263708976,0.9233008683015912,0.9825478855093588,0.9978329924633228,1024,0.9802312850294344,0.9711051734279781,0.9388899633075605,0.9445308346779697,0.9598739527275384,0.9870822816452671,0.7622467324089085,0.9609315501454284,0.9363443945819043,0.9711804722667813,0.9416632366850283,0.9299163334753178
291403,8,True,1024,4,4,3.9999999999999987,0.6218484483404232,0.869623327959876,0.9804432373724753,0.5426962617897374,0.13596056329498946,0.02886558512970501,0.1280313469576091,0.23881929431044613,0.8022439869949745,0.5611657321905559,0.8473270990381186,0.9738278456714275,0.8361094672942917,0.5731381001318447,0.903018031987479,0.9787972730078377,0.6071326008279596,0.21405436566195277,0.5240983511779272,1.0260124664672041,0.8584272175664032,0.6479402760022596,0.9037985661492309,0.9839481475100589,1.0236058458814268,0.47036131040029366,0.6849488872590149,2.154777388979895,0.19775601300502565,0.026172154328573883,0.1526729009618814,0.4388342678094446,2.9685698114999868,0.7497831774225232,2.2834494861994963,6.241701103909779,0.36713121014152345,True,0.5366187465491694,0.6713313016655753,0.8405871064378936,0.9360068518548084,0.9881727717618204,0.9979638849484308,0.9997633406647198,1024,0.3230521041797311,0.5381757616812424,0.7561809870107421,0.9070238809590787,0.9782962475991269,0.995944432919499,0.9995532813856258,1024,0.4649657395261749,0.5836151548547414,0.7552729286347772,0.8921896633847008,0.9669943616308829,0.9931112216603355,0.9992333395505245,1024,0.28303198162674176,0.4344768142993411,0.6041910816561152,0.7847072641697355,0.9177007296378112,0.9798601962332278,0.997550253544166,1024,0.9850963702329717,0.977129266857696,0.9757330915987443,0.9854815863655333,0.9783183124082251,0.947012870202074,0.8416252421525475,0.8696387148563995,0.9226357069712918,0.9634497763175157,0.9002549036086411,0.9253946781833466
291403,9,False,1024,4,4,3.9999999999999987,0.6162477973757812,0.8700082037374497,0.9817553026179096,0.5284717775261394,0.12167538230131736,0.020333294779000984,0.1155824642693424,0.23278510342077097,0.8043992577269288,0.5145210398668543,0.8555141477012513,0.9750610296816477,0.8577088871769958,0.667152357865619,0.9114363132772325,0.979648619903092,0.5098577855238473,0.19985506104572123,0.4738318436380906,0.8629926898226525,0.8623779375545472,0.6385420528422463,0.9096835979122361,0.9844617514271569,0.7505990377423428,0.4416595602627851,0.6165685084175033,1.1498819313616013,0.19560074227307128,0.024938970318352464,0.14448585229874922,0.48547896013314623,2.7494879581737237,0.7045902274827504,2.0390914749769316,5.608911626076536,0.4180691612211707,True,0.5069432350941868,0.6567168913615455,0.8388897898055849,0.9348473376977766,0.9877867899586172,0.9979466441314159,0.999766215359862,1024,0.2967527282165769,0.5146204131143133,0.7375428187762474,0.9013825124521672,0.9765860204154418,0.9957713132848256,0.9995364928717418,1024,0.5485201586815942,0.6560445443944892,0.8062413374012256,0.9044261856006502,0.9716035489011632,0.9944170667952557,0.9993401498279139,1024,0.27928944300372616,0.4294879244501425,0.6166479598307159,0.7902304582715634,0.9222352095299751,0.9798136448313428,0.9974903360292472,1024,0.9843985216239309,0.9730566311120165,0.9738126766533115,0.8280296058304503,0.9754477068053119,0.9592785649009472,0.9573592155517636,0.938979083101777,0.9047034724355278,0.9521585611044674,0.9591105653509218,0.9378706918957709
291403,10,False,1024,4,4,4.0,0.6228629270535359,0.8772104764843908,0.9838930234262758,0.5239962749406875,0.11720054951833171,0.02098537664538341,0.10781890275240921,0.2291454837401206,0.8277877380692162,0.6028400833445432,0.8910970999658807,0.9780566174781631,0.8699498527144314,0.6908458317234819,0.926336446066024,0.9813756189151136,0.44150081458961316,0.1804884131786078,0.4247020755378406,0.7264017062059505,0.8833594625962605,0.7398056713118761,0.9317027619690237,0.9870062091488156,0.6604492381926603,0.4201672119419722,0.6015116286065698,1.0027631280379596,0.17221226193078393,0.021943382521837206,0.10890290003411937,0.39715991665545725,2.6012975356150987,0.6714695085476156,1.8765607878948285,5.324825011627236,0.3916388251838705,True,0.4752154311154001,0.6415601210492964,0.836161300536852,0.9329140707485271,0.9875817612001735,0.997963133747969,0.9997743107030427,1024,0.2958299077480704,0.518458385674034,0.741855222372821,0.9013415670766458,0.9767602953196369,0.9958538937336462,0.9995705009375023,1024,0.5381000116085323,0.653524319898616,0.8123366107988652,0.9089046265501859,0.9709134915523331,0.9947715705990877,0.9993966209700641,1024,0.276426197038478,0.4165260809564369,0.60897972634848,0.798989743974244,0.9222671603464438,0.9803689967446351,0.9974784204635663,1024,0.9828224098067943,0.9564420659129229,0.97357398227282,0.9234166529753265,0.9699163613742151,0.9394671033935087,0.9529925094430065,0.8590843467376628,0.9005608888162956,0.9450574158481012,0.9742265079195478,0.9538077707944868
291403,11,False,1024,4,4,4.000000000000001,0.630573829217713,0.8827076924421458,0.9855145885555824,0.5257157868835813,0.11710370074980324,0.023320367961445133,0.10623844184924938,0.22758724075824105,0.8479570237497683,0.6652886818699617,0.9092034221683247,0.9811499402685849,0.8794548202287584,0.7287009990572041,0.9321420342185998,0.9833456129424151,0.40803197121916807,0.16986048917110377,0.38562340794162775,0.6600505597953594,0.9002458712857662,0.7761402323463104,0.9419088621204375,0.9886146625007997,0.6456785604922564,0.4021192872465734,0.5980480809942521,0.972920107117235,0.15204297625023178,0.01885005973141418,0.09079657783167516,0.3347113181300389,2.528773857346837,0.6469856822438014,1.85316165687478,5.2341553060151425,0.34447948366896347,True,0.4535020173104983,0.6323304221014355,0.8330350039729133,0.9325491352182499,0.987855699042053,0.9980173874854028,0.9997868392462521,1024,0.30266421446271397,0.5297542162876062,0.7528959072662601,0.9050302593135834,0.9785841389659509,0.996113771188607,0.9996018397800013,1024,0.4899402751716446,0.6251991547033856,0.7926241633160126,0.9053206883009148,0.9705617049582984,0.9946729868662407,0.9994062734253739,1024,0.2746891147998156,0.4144775007923281,0.6054394569412059,0.7979677587747535,0.9227048262828247,0.9808022316436831,0.9975320991371287,1024,0.9809919675040808,0.8815621234954887,0.9483407938578243,0.9594206107091503,0.9569549290152961,0.9770905859498659,0.9446215493941145,0.8559453214315322,0.9383476619337675,0.9388323387545823,0.9749875613179682,0.9106765823087047
291403,12,False,1024,4,4,3.9999999999999996,0.6360217867298653,0.8856527491409603,0.9864306087907994,0.5269458806040103,0.11725755472776277,0.02609745000893232,0.10633657526162542,0.225661072359099,0.8609963736076016,0.6904776006374177,0.9173971808914736,0.9830490625885889,0.8861734234220948,0.7415411907023834,0.9372505218811766,0.9845332387179971,0.3920866327260995,0.16131120249309497,0.3721988522932605,0.6325995779121085,0.9094110599846553,0.7913487335626077,0.9466408290118857,0.989991069187105,0.6463469411268464,0.3928801278011012,0.599435734313675,0.9816493462167537,0.13900362639239866,0.016950937411413212,0.08260281910852571,0.3095223993625817,2.4939837173232493,0.6263169633621468,1.8418900932634876,5.185522536867136,0.3074877134119158,True,0.44055234521255,0.6283497991228193,0.8306619555966623,0.9335429287341431,0.9883523054487576,0.9981074008600661,0.9997964795828176,1024,0.30915190512664203,0.5390830550945012,0.7612530034190628,0.9088169344892502,0.9802211544915461,0.9964237186727137,0.9996338906608346,1024,0.44681525354311474,0.6004792139646867,0.7740113710751494,0.90206656867995,0.9697642178933775,0.9946237871535941,0.9994014799350859,1024,0.27354753273708154,0.41764085415408525,0.611981557237022,0.7987116934665237,0.9258187390737805,0.9814513481088551,0.9976541180679924,1024,0.9789876627806269,0.884772147291979,0.9317570786055396,0.9661333699385362,0.9428460019260353,0.9790105103334457,0.9394510191130845,0.8800363071074431,0.932742123117168,0.944290750493483,0.9707532199309867,0.9519069705464422
