seed,rank,stratum,route,role,denominator,joint_pass_count,joint_coverage,M1_median,M2_median,M3_median,M4_median,M5_median,M6E_pass,M7_pass,capacity_or_registered_cell_pass,failed_gates,semantic_random_control,measurement_reuse
390992,16,S2_EDIT_AFFECTS_FUTURE_CONTACT,A_affine,REGISTERED_AFFINE_REFERENCE,256,194,0.7578125,0.03934066867740632,0.16629509354968158,0.18942410629810313,0.14265493271740937,2.6007897220551968,True,True,False,JOINT_COVERAGE_BELOW_0.80,PREDECESSOR_PASS,PER_SEED_RANK
390992,16,S1_NO_CONTACT_WITHIN_HORIZON,B_oracle,PRIVILEGED_CARRIER_CAPACITY_DIAGNOSTIC,256,256,1.0,0.026158862108104076,0.05533080928261987,0.025021583512814083,0.028107666325669058,0.7439963053911924,True,True,True,,NOT_APPLICABLE,PER_SEED_RANK
390992,16,S2_EDIT_AFFECTS_FUTURE_CONTACT,B_oracle,PRIVILEGED_CARRIER_CAPACITY_DIAGNOSTIC,256,256,1.0,0.02613156400272662,0.0901008381578346,0.04413708261702007,0.04607072654802248,1.5668000560253859,True,True,True,,NOT_APPLICABLE,PER_SEED_RANK
390992,16,S1_NO_CONTACT_WITHIN_HORIZON,C_full,FULL_HIDDEN_CEILING,256,256,1.0,0.02420201471777165,0.055510345012985726,0.02529330626393425,0.02923552920187776,0.7657861802726984,True,True,True,,NOT_APPLICABLE,ONCE_PER_SEED_RANK_INVARIANT
390992,16,S2_EDIT_AFFECTS_FUTURE_CONTACT,C_full,FULL_HIDDEN_CEILING,256,256,1.0,0.02533660996897625,0.08780062926558024,0.04302269761004371,0.042680312238664454,1.5377041883766651,True,True,True,,NOT_APPLICABLE,ONCE_PER_SEED_RANK_INVARIANT
390993,1,S1_NO_CONTACT_WITHIN_HORIZON,A_affine,REGISTERED_AFFINE_REFERENCE,256,171,0.66796875,0.34215881843638296,0.38254855018077877,0.18523683121142376,0.02920495328593544,0.6569429766386747,True,True,False,JOINT_COVERAGE_BELOW_0.80,PREDECESSOR_PASS,PER_SEED_RANK
390993,1,S2_EDIT_AFFECTS_FUTURE_CONTACT,A_affine,REGISTERED_AFFINE_REFERENCE,256,177,0.69140625,0.29476602454515,0.3888876674168543,0.22762243447470482,0.06303382642160632,1.3446382246911526,True,True,False,JOINT_COVERAGE_BELOW_0.80,PREDECESSOR_PASS,PER_SEED_RANK
390993,1,S1_NO_CONTACT_WITHIN_HORIZON,B_oracle,PRIVILEGED_CARRIER_CAPACITY_DIAGNOSTIC,256,173,0.67578125,0.34068844075989735,0.3812352794540999,0.1838981006173163,0.0260524629566082,0.37538541946560144,True,True,False,JOINT_COVERAGE_BELOW_0.80,NOT_APPLICABLE,PER_SEED_RANK
390993,1,S2_EDIT_AFFECTS_FUTURE_CONTACT,B_oracle,PRIVILEGED_CARRIER_CAPACITY_DIAGNOSTIC,256,180,0.703125,0.2304609176914358,0.372019656683854,0.15299896701953114,0.11633251190434088,1.5644559171050787,True,True,False,JOINT_COVERAGE_BELOW_0.80,NOT_APPLICABLE,PER_SEED_RANK
390993,1,S1_NO_CONTACT_WITHIN_HORIZON,C_full,FULL_HIDDEN_CEILING,256,256,1.0,0.03274852100958428,0.06711658779791241,0.03111753840938647,0.039833507222254295,0.6864903960376978,True,True,True,,NOT_APPLICABLE,ONCE_PER_SEED_RANK_INVARIANT
390993,1,S2_EDIT_AFFECTS_FUTURE_CONTACT,C_full,FULL_HIDDEN_CEILING,256,256,1.0,0.02688751272151174,0.0996232976396085,0.04840198875621552,0.0476931056095896,2.1198904141783714,True,True,True,,NOT_APPLICABLE,ONCE_PER_SEED_RANK_INVARIANT
390993,2,S1_NO_CONTACT_WITHIN_HORIZON,A_affine,REGISTERED_AFFINE_REFERENCE,256,174,0.6796875,0.313722447412365,0.3818054589998029,0.17319003147144885,0.046761715360284575,0.5407942458987236,True,True,False,JOINT_COVERAGE_BELOW_0.80,PREDECESSOR_PASS,PER_SEED_RANK
390993,2,S2_EDIT_AFFECTS_FUTURE_CONTACT,A_affine,REGISTERED_AFFINE_REFERENCE,256,176,0.6875,0.23926037616125517,0.3824586363764505,0.23134675250449108,0.09149906509037531,1.596049964427948,True,True,False,JOINT_COVERAGE_BELOW_0.80,PREDECESSOR_PASS,PER_SEED_RANK
390993,2,S1_NO_CONTACT_WITHIN_HORIZON,B_oracle,PRIVILEGED_CARRIER_CAPACITY_DIAGNOSTIC,256,176,0.6875,0.2850662958624639,0.3837878620146644,0.16420558825463064,0.06578020452734534,0.5455372389405966,True,True,False,JOINT_COVERAGE_BELOW_0.80,NOT_APPLICABLE,PER_SEED_RANK
390993,2,S2_EDIT_AFFECTS_FUTURE_CONTACT,B_oracle,PRIVILEGED_CARRIER_CAPACITY_DIAGNOSTIC,256,177,0.69140625,0.21450720333552548,0.37398328508298995,0.1481036733109053,0.1225775795928413,1.492323074489832,True,True,False,JOINT_COVERAGE_BELOW_0.80,NOT_APPLICABLE,PER_SEED_RANK
390993,2,S1_NO_CONTACT_WITHIN_HORIZON,C_full,FULL_HIDDEN_CEILING,256,256,1.0,0.03274852100958428,0.06711658779791241,0.03111753840938647,0.039833507222254295,0.6864903960376978,True,True,True,,NOT_APPLICABLE,ONCE_PER_SEED_RANK_INVARIANT
390993,2,S2_EDIT_AFFECTS_FUTURE_CONTACT,C_full,FULL_HIDDEN_CEILING,256,256,1.0,0.02688751272151174,0.0996232976396085,0.04840198875621552,0.0476931056095896,2.1198904141783714,True,True,True,,NOT_APPLICABLE,ONCE_PER_SEED_RANK_INVARIANT
390993,4,S1_NO_CONTACT_WITHIN_HORIZON,A_affine,REGISTERED_AFFINE_REFERENCE,256,176,0.6875,0.28575371999075433,0.38597412576365975,0.16227512754413176,0.06696767636943521,0.6355491001158953,True,True,False,JOINT_COVERAGE_BELOW_0.80,PREDECESSOR_PASS,PER_SEED_RANK
390993,4,S2_EDIT_AFFECTS_FUTURE_CONTACT,A_affine,REGISTERED_AFFINE_REFERENCE,256,172,0.671875,0.16109321806020588,0.3764289711089669,0.2181806494467516,0.17686120878165681,2.399542834609747,True,True,False,JOINT_COVERAGE_BELOW_0.80,PREDECESSOR_PASS,PER_SEED_RANK
390993,4,S1_NO_CONTACT_WITHIN_HORIZON,B_oracle,PRIVILEGED_CARRIER_CAPACITY_DIAGNOSTIC,256,183,0.71484375,0.20304545642262262,0.3840085743601893,0.13648536686443258,0.1143308906382183,0.6151203531771898,True,True,False,JOINT_COVERAGE_BELOW_0.80,NOT_APPLICABLE,PER_SEED_RANK
390993,4,S2_EDIT_AFFECTS_FUTURE_CONTACT,B_oracle,PRIVILEGED_CARRIER_CAPACITY_DIAGNOSTIC,256,181,0.70703125,0.1474229232949102,0.3790576415373007,0.1361844108485776,0.1666220426544548,1.823740266263485,True,True,False,JOINT_COVERAGE_BELOW_0.80,NOT_APPLICABLE,PER_SEED_RANK
390993,4,S1_NO_CONTACT_WITHIN_HORIZON,C_full,FULL_HIDDEN_CEILING,256,256,1.0,0.03274852100958428,0.06711658779791241,0.03111753840938647,0.039833507222254295,0.6864903960376978,True,True,True,,NOT_APPLICABLE,ONCE_PER_SEED_RANK_INVARIANT
390993,4,S2_EDIT_AFFECTS_FUTURE_CONTACT,C_full,FULL_HIDDEN_CEILING,256,256,1.0,0.02688751272151174,0.0996232976396085,0.04840198875621552,0.0476931056095896,2.1198904141783714,True,True,True,,NOT_APPLICABLE,ONCE_PER_SEED_RANK_INVARIANT
390993,6,S1_NO_CONTACT_WITHIN_HORIZON,A_affine,REGISTERED_AFFINE_REFERENCE,256,216,0.84375,0.22850757523570447,0.2887023184470272,0.12619554333348532,0.06825913324494337,1.0174170136451721,True,True,True,,PREDECESSOR_PASS,PER_SEED_RANK
390993,6,S2_EDIT_AFFECTS_FUTURE_CONTACT,A_affine,REGISTERED_AFFINE_REFERENCE,256,140,0.546875,0.08203204675058744,0.2403572024136992,0.2284467584869801,0.21114667131374382,2.9967159032821655,True,True,False,JOINT_COVERAGE_BELOW_0.80,PREDECESSOR_PASS,PER_SEED_RANK
390993,6,S1_NO_CONTACT_WITHIN_HORIZON,B_oracle,PRIVILEGED_CARRIER_CAPACITY_DIAGNOSTIC,256,256,1.0,0.07788416251312841,0.16714867274921624,0.06125716751953014,0.06786859005368838,0.7259821053594351,True,True,True,,NOT_APPLICABLE,PER_SEED_RANK
390993,6,S2_EDIT_AFFECTS_FUTURE_CONTACT,B_oracle,PRIVILEGED_CARRIER_CAPACITY_DIAGNOSTIC,256,206,0.8046875,0.0782279283320907,0.24515467489232068,0.1246542772749476,0.13473952529322195,1.8582783639431,True,True,True,,NOT_APPLICABLE,PER_SEED_RANK
390993,6,S1_NO_CONTACT_WITHIN_HORIZON,C_full,FULL_HIDDEN_CEILING,256,256,1.0,0.03274852100958428,0.06711658779791241,0.03111753840938647,0.039833507222254295,0.6864903960376978,True,True,True,,NOT_APPLICABLE,ONCE_PER_SEED_RANK_INVARIANT
390993,6,S2_EDIT_AFFECTS_FUTURE_CONTACT,C_full,FULL_HIDDEN_CEILING,256,256,1.0,0.02688751272151174,0.0996232976396085,0.04840198875621552,0.0476931056095896,2.1198904141783714,True,True,True,,NOT_APPLICABLE,ONCE_PER_SEED_RANK_INVARIANT
390993,8,S1_NO_CONTACT_WITHIN_HORIZON,A_affine,REGISTERED_AFFINE_REFERENCE,256,222,0.8671875,0.22006249641248585,0.2674385558835799,0.12195093905939149,0.06591573106382423,1.0454723611474037,True,True,True,,PREDECESSOR_PASS,PER_SEED_RANK
390993,8,S2_EDIT_AFFECTS_FUTURE_CONTACT,A_affine,REGISTERED_AFFINE_REFERENCE,256,149,0.58203125,0.06367680113428138,0.19797253615262117,0.21489802745653713,0.21791958210010362,3.0445736832916737,True,True,False,JOINT_COVERAGE_BELOW_0.80,PREDECESSOR_PASS,PER_SEED_RANK
390993,8,S1_NO_CONTACT_WITHIN_HORIZON,B_oracle,PRIVILEGED_CARRIER_CAPACITY_DIAGNOSTIC,256,256,1.0,0.063887360155778,0.14476458017458113,0.05525821445559993,0.06697536194766779,0.7703520823270082,True,True,True,,NOT_APPLICABLE,PER_SEED_RANK
390993,8,S2_EDIT_AFFECTS_FUTURE_CONTACT,B_oracle,PRIVILEGED_CARRIER_CAPACITY_DIAGNOSTIC,256,236,0.921875,0.07562233146207728,0.21632587341735382,0.10616912176162248,0.10240198079592183,1.9834280014038086,True,True,True,,NOT_APPLICABLE,PER_SEED_RANK
390993,8,S1_NO_CONTACT_WITHIN_HORIZON,C_full,FULL_HIDDEN_CEILING,256,256,1.0,0.03274852100958428,0.06711658779791241,0.03111753840938647,0.039833507222254295,0.6864903960376978,True,True,True,,NOT_APPLICABLE,ONCE_PER_SEED_RANK_INVARIANT
390993,8,S2_EDIT_AFFECTS_FUTURE_CONTACT,C_full,FULL_HIDDEN_CEILING,256,256,1.0,0.02688751272151174,0.0996232976396085,0.04840198875621552,0.0476931056095896,2.1198904141783714,True,True,True,,NOT_APPLICABLE,ONCE_PER_SEED_RANK_INVARIANT
390993,12,S1_NO_CONTACT_WITHIN_HORIZON,A_affine,REGISTERED_AFFINE_REFERENCE,256,247,0.96484375,0.1924441367863884,0.20558047487405448,0.09979910283568928,0.05468096349541672,1.0425341315567493,True,True,True,,PREDECESSOR_PASS,PER_SEED_RANK
390993,12,S2_EDIT_AFFECTS_FUTURE_CONTACT,A_affine,REGISTERED_AFFINE_REFERENCE,256,182,0.7109375,0.040387579047766284,0.1591595860937816,0.18428324612967567,0.17062972403494775,2.853812649846077,True,True,False,JOINT_COVERAGE_BELOW_0.80,PREDECESSOR_PASS,PER_SEED_RANK
390993,12,S1_NO_CONTACT_WITHIN_HORIZON,B_oracle,PRIVILEGED_CARRIER_CAPACITY_DIAGNOSTIC,256,256,1.0,0.032238435238367905,0.06732429583024221,0.0325669458477185,0.04029058172047803,0.6924937479197979,True,True,True,,NOT_APPLICABLE,PER_SEED_RANK
390993,12,S2_EDIT_AFFECTS_FUTURE_CONTACT,B_oracle,PRIVILEGED_CARRIER_CAPACITY_DIAGNOSTIC,256,256,1.0,0.02530251778876649,0.09898654371611287,0.049655095183408604,0.048769337471162,2.1420108154416084,True,True,True,,NOT_APPLICABLE,PER_SEED_RANK
390993,12,S1_NO_CONTACT_WITHIN_HORIZON,C_full,FULL_HIDDEN_CEILING,256,256,1.0,0.03274852100958428,0.06711658779791241,0.03111753840938647,0.039833507222254295,0.6864903960376978,True,True,True,,NOT_APPLICABLE,ONCE_PER_SEED_RANK_INVARIANT
390993,12,S2_EDIT_AFFECTS_FUTURE_CONTACT,C_full,FULL_HIDDEN_CEILING,256,256,1.0,0.02688751272151174,0.0996232976396085,0.04840198875621552,0.0476931056095896,2.1198904141783714,True,True,True,,NOT_APPLICABLE,ONCE_PER_SEED_RANK_INVARIANT
390993,16,S1_NO_CONTACT_WITHIN_HORIZON,A_affine,REGISTERED_AFFINE_REFERENCE,256,247,0.96484375,0.19198942334948116,0.2063070435264279,0.09947449262224636,0.055165061967886626,1.0326412506401539,True,True,True,,PREDECESSOR_PASS,PER_SEED_RANK
390993,16,S2_EDIT_AFFECTS_FUTURE_CONTACT,A_affine,REGISTERED_AFFINE_REFERENCE,256,181,0.70703125,0.040565328130299574,0.16057011838958044,0.184083555676128,0.17164645500581233,2.8974901884794235,True,True,False,JOINT_COVERAGE_BELOW_0.80,PREDECESSOR_PASS,PER_SEED_RANK
390993,16,S1_NO_CONTACT_WITHIN_HORIZON,B_oracle,PRIVILEGED_CARRIER_CAPACITY_DIAGNOSTIC,256,256,1.0,0.03211590469930092,0.06538289348475196,0.03259904857565061,0.03990759892161342,0.6851956713944674,True,True,True,,NOT_APPLICABLE,PER_SEED_RANK
390993,16,S2_EDIT_AFFECTS_FUTURE_CONTACT,B_oracle,PRIVILEGED_CARRIER_CAPACITY_DIAGNOSTIC,256,256,1.0,0.025915173168066897,0.09635366741200652,0.04858966209910508,0.048012471507968654,2.119424007833004,True,True,True,,NOT_APPLICABLE,PER_SEED_RANK
390993,16,S1_NO_CONTACT_WITHIN_HORIZON,C_full,FULL_HIDDEN_CEILING,256,256,1.0,0.03274852100958428,0.06711658779791241,0.03111753840938647,0.039833507222254295,0.6864903960376978,True,True,True,,NOT_APPLICABLE,ONCE_PER_SEED_RANK_INVARIANT
390993,16,S2_EDIT_AFFECTS_FUTURE_CONTACT,C_full,FULL_HIDDEN_CEILING,256,256,1.0,0.02688751272151174,0.0996232976396085,0.04840198875621552,0.0476931056095896,2.1198904141783714,True,True,True,,NOT_APPLICABLE,ONCE_PER_SEED_RANK_INVARIANT
